id,doc_type,text_chunk
doc_50,Judgement,"suit on account of non-compliance of the direction given in the judgment and decree of the Trial Court, as there was failure on behalf of the appellant-plaintiff to deposit full amount within the time granted by the Trial Court. While the aforesaid application was pending, the appellant-plaintiff filed an application on 05.03.1991 seeking permission of the court to deposit deficit amount of ₹ 14/-. Subsequent to the filing of the aforesaid application, an application dated 25.05.1991 was also fi"
doc_50,Judgement,"led by the appellant-plaintiff seeking condonation of delay in filing the application seeking permission to make good the deficiency in deposit of the amount as per the decree of the Trial Court. 3.4 Vide order dated 09.01.1992, the application filed by the appellant seeking permission to deposit ₹ 14/- was dismissed by the Trial Court. Aggrieved against the same, the appellants preferred Page 3 of 17Revision Petition before the High Court which was initially allowed on 04.12.2008. However, on a"
doc_50,Judgement," Review Application filed by the respondents, the order passed by the High Court on 04.12.2008, was recalled and Civil Revision No.1645 of 1992 was dismissed vide order dated 26.10.2009. It is the aforesaid order which is under challenge in the present appeal. --- 4. Impugning the aforesaid order, the learned counsel for the appellants submitted that the appellants are illiterate. In the case in hand, decree was passed in favour of the predecessor in-interest of the appellants on 11.08.1988 and "
doc_50,Judgement,"the time was granted for deposit of the balance amount upto 10.10.1998 after reducing 1/5th of the amount already deposited in court. Accordingly, an application was moved seeking permission of the court to deposit the balance amount. On that application, order was passed by the court directing deposit of ₹ 7,600/- and the Treasury Challan was also annexed with the application. Immediately, the amount was deposited. It was found that there was an error in the calculation of the amount. As a resu"
doc_50,Judgement,"lt of which the deposit was short by ₹ 14/-. It was not intentional but due to a calculation error. Appellants cannot be said to be at default as even the court also directed for deposit of ₹ 7,600/- instead of ₹ 7,614/-. Page 4 of 174.1 An application was filed by the judgment-debtor (respondent-defendant) for dismissal of the suit on account of the non- deposit of the amount as per the decree within the time granted by the court. 4.2 The Trial Court, without appreciating the facts and circumst"
doc_50,Judgement,"ances of the case wrongly rejected the application moved by the appellant-plaintiff seeking permission of the Court to deposit the deficit amount of ₹ 14/-. The aforesaid order was challenged before the High Court. Initially, the Revision Petition was allowed vide order dated 04.12.2008. However, in the Review Application filed by the respondent, the order passed in the Revision Petition was recalled and the same was dismissed vide order dated 26.10.2009. 4.3 The Trial Court as well as the High "
doc_50,Judgement,"Court have failed to appreciate the issue that the court is empowered to extend the time for deposit of the amount in case there was any error. In the case in hand there was a bona fide error. The parties should not be made to suffer on account of any error in the judicial proceedings. The amount was too meagre. In support of the arguments, reliance was placed on the Page 5 of 17judgments of this Court in Johri Singh v. Sukh Pal Singh and Others6 and Jang Singh v. Brij Lal and Others7. --- 5. On"
doc_50,Judgement," the other hand, learned counsel for the respondents submitted that the appellants having failed to comply with the terms of the decree passed in their favour, do not deserve any relief from this Court. The appellant-plaintiff had purchased the property by paying the full market price. A suit for pre-emption was filed by the appellant- plaintiff which was decreed. The decreetal amount was to be deposited by 10.10.1988. The appellant-plaintiff moved an application before the Trial Court along wit"
doc_50,Judgement,"h pre-filled Treasury Challan seeking permission to deposit ₹ 7,600/-. It was on that application moved by the appellant- plaintiff, the court ordered for depositing of ₹ 7,600/-, which was deposited by the appellant-plaintiff. The amount as such was not calculated by the court as it was the duty of the appellant-plaintiff to deposit the correct amount in terms of the decree, which was explicit. 5.1 On an application moved by the respondent-defendant for withdrawal of the amount of ₹ 9,214/- in "
doc_50,Judgement,"terms of the decree, the office reported on 06.12.1988 that the amount deposited was merely ₹ 9,200/-. Immediately, thereafter an application was filed on 6 (1989) 4 SCC 403 : 1989 INSC 265 7 (1964) 2 SCR 145 : AIR 1966 SC 1631: 1963 INSC 42 Page 6 of 1723.02.1989 by the respondent-defendant for dismissal of the suit on account of the non-compliance of the terms of the decree by the appellant-plaintiff. More than two years thereafter, the appellant- plaintiff moved an application seeking permiss"
doc_50,Judgement,"ion to deposit the balance amount of ₹ 14/- without explaining any reason for moving such an application at a belated stage. More than two months thereafter, an application was filed seeking condonation of delay in deposit of the amount. Even that also did not contain any reason. 5.2 Vide order dated 09.01.1992, the Trial Court dismissed the application filed by the appellant-plaintiff seeking leave to deposit ₹ 14/- on account of non-deposit of the whole amount within the time permitted. The or"
doc_50,Judgement,"der passed by the Trial Court was challenged by the appellants before the High Court. Initially, on a wrong premise the High Court allowed the revision petition and set aside the order of the Trial Court. However, there being error apparent on the record, the Review Application filed by the respondents was allowed and after recalling the earlier order passed in the Revision Petition, the High Court dismissed the same. 5.3 There is no error in the order passed by the High Court. Even if the time "
doc_50,Judgement,"granted by the court for deposit of the amount can be extended but there has to be sufficient reason for the same. In the case Page 7 of 17in hand, there is no reason, what to talk about sufficient reason. There was no fault of the Trial Court as the order for deposit was passed on the same line as was prayed for by the appellants. 6. We have heard learned counsel for the parties and perused the paper book. 7. The respondents purchased the property in dispute from Jai Singh, Jai Kishan, Randhir "
doc_50,Judgement,"and Shamsher Singh sons of Balbir Singh son of Dariyav Singh vide registered sale deed dated 06.08.1985. The appellants filed a suit for possession by way of preemption claiming that they being the co-sharers in the Joint Khewat had preferential right to purchase the property. The suit was filed on 11.08.1986. The suit was decreed on 11.08.1988. The appellants were directed to deposit a sum of ₹ 9,214/- minus 1/5th preemption amount already deposited, on or before 10.10.1988 failing which the su"
doc_50,Judgement,"it was to be dismissed with costs. 8. The appellants moved an application dated 19.09.1988 before the court seeking permission to deposit the sum due as per the direction of the court. It was specifically mentioned in the application that as per the decree the appellants were required to deposit a sum of ₹ 9,214/- less 1/5th already deposited along with the application. Treasury Challan was also annexed mentioning the amount to be Page 8 of 17deposited by the appellants, i.e. ₹ 7,600/-. The cour"
doc_50,Judgement,"t vide endorsement in the application itself on 19.09.1988 permitted the appellants to deposit ₹ 7,600/-. The amount was deposited by the appellants in the bank on the same day. 9. The respondents moved an application seeking permission to withdraw the amount deposited by the appellants in terms of the decree. The report dt. 06.12.1988 was submitted by the registry, that initially a sum of ₹ 1,600/- was deposited by the appellants on 09.09.1986 and subsequently after passing of a decree a sum of"
doc_50,Judgement," ₹ 7,600/- was deposited on 19.09.1988. Immediately thereafter the respondents moved an application dated 23.02.1989 before the court for passing further order and for dismissal of the suit as the appellants had failed to comply with the terms of the decree. The same was directed to be put up on 20.03.1989, 07.04.1989, 19.04.1989 and thereafter on 26.04.1989 for consideration. From the record, nothing is available as to what happened to this aforesaid application after the aforesaid date. Nothin"
doc_50,Judgement,"g is clearly evident regarding that from the records. 10. Thereafter, at page 75 of the original record, there is another application filed by the respondents with similar prayer. It was directed by the court vide order dated 23.04.1990 to be put up on Page 9 of 1725.04.1990, then on 30.04.1990. On that date, notice was directed to be issued to the other side for 12.05.1990. On the next date, the learned counsel appearing for the non-applicant/appellants sought time to file reply to the applicat"
doc_50,Judgement,"ion. After seeking adjournment, reply was filed on 02.06.1990 taking the stand that the remaining amount was deposited after obtaining prior permission of the court and whatever direction was issued by the court the same was complied with. It was stated that whatever amount was payable was deposited, however, if there is any deficiency the appellants are ready to make the same good. 11. After filing of reply by the appellants the matter remained under consideration before the court. 12. On 05.03"
doc_50,Judgement,".1991, the appellants filed an application before the court seeking permission to deposit the balance sum of ₹ 14/- in which notice was issued to the other side for 23.03.1991. While the aforesaid application was pending, another application was filed by the appellants on 25.05.1991 seeking condonation of delay in depositing of ₹ 14/-. It was pleaded in the application that ₹ 14/- remained unpaid due to clerical mistake. The mistake was not intentional. Hence, delay be condoned. --- Page 10 of 1"
doc_50,Judgement,"713. Finally, the application was taken up for consideration by the court and vide order dated 09.01.1992 the same was rejected. 14. Against the aforesaid order, the appellants preferred Revision Petition before the High Court, which was initially allowed vide order dated 04.12.2008. The High Court noticed the argument raised by learned counsel for the respondents therein namely the respondents herein that in preemption matter the court cannot extend the time for deposit of money. However, the C"
doc_50,Judgement,"ourt went on to invoke its inherent jurisdiction for correction of error of the court. The revision was allowed. The appellants were granted time to deposit the balance sum of ₹ 14/-. The respondents filed the Review Application against the order of the High Court. The same was allowed and vide impugned order dated 26.10.2009, the earlier order passed by the High Court on 04.12.2008 was recalled and the revision was dismissed. 15. As far as the position of law and the question whether the court "
doc_50,Judgement,"can extend the time for deposit of money in a pre-emption suit is concerned, this court in Johri Singh’s case (supra) considered a similar issue. In that case, the deposit was less by ₹ 100/-. The application filed by the decree holder therein seeking permission to deposit to make the deficiency good, after expiry of the time granted by the court, was allowed. The order was upheld by this court. In para Page 11 of 1721, this court opined that the Trial Court in the decree only mentioned a sum to"
doc_50,Judgement," be deposited by the decree holder minus the amount of “zare- panjum”. The amount was not specified in the judgment. Error in calculation occurred, as a result of which ₹ 100/- was deposited less. The application filed by the decree holder therein with challan annexed was allowed by the court without pointing out the error. After deposit of the amount though little deficient, even the possession of the property was delivered to the decree-holder. Relevant paras 20, 21, 25 and 26 are extracted be"
doc_50,Judgement,"low: “20. In the third category of cases, namely, non- deposit of only a relatively small fraction of the purchase money due to inadvertent mistake whether or not caused by any action of the court, the court has the discretion under Section 148 CPC to extend the time even though the time fixed has already expired provided it is satisfied that the mistake is bona fide and was not indicative of negligence or inaction as was the case in Jogdhayan [(1983) 1 SCC 26 : (1983) 1 SCR 844] . The court wil"
doc_50,Judgement,"l extend the time when it finds that the mistake was the result of, or induced by, an action of the court applying the maxim “actus curiae neminem gravabit” — an act of Page 12 of 17the court shall prejudice no man, as was the case in Jang Singh [AIR 1966 SC 1631 : (1964) 2 SCR 145] . While it would be necessary to consider the facts of the case to determine whether the inadvertent mistake was due to any action of the court it would be appropriate to find that the ultimate permission to deposit "
doc_50,Judgement,"the challaned amount is that of the court. 21. Proceeding as above, in the instant case we find that the decree did not quantify the purchase money having only said “Rs 41,082 less the amount of ‘zare panjum’ ”. Of course, ‘certum est quod certum reddi potest’— that is certain which can be rendered certain. The amount of ‘zare-panjum’ was not specified. Parties do not controvert that it was one fifth. But the amount was not calculated by the court itself. --- Inadvertent error crept in arithmeti"
doc_50,Judgement,"cal calculation. The deficit of Rs 100 was a very small fraction of the total payable amount of Rs 33,682 which was paid very much within the fixed time, and there was no reason, except for the mistake, as to why he would not have paid this Rs 100 also within time. The appellants' application with the challan annexed was allowed by Page 13 of 17court officials without pointing out the mistake. The amount was deposited and even possession of the property was delivered to the appellant. The Senior"
doc_50,Judgement," Subordinate Judge allowed the application made by appellant in exercise of the discretion vested in him apparently on the view that sufficient cause had been out for non-deposit of Rs 100. This order, however, as seen above, was set aside by the High Court in a civil revision under Section 115 CPC. xx xx xx 25. In this view of the matter there seems to be no manner of doubt that the Senior Subordinate Judge had jurisdiction to extend the time under Section 148 CPC on sufficient cause being made"
doc_50,Judgement," out. The first condition precedent to enable the High Court to exercise its revisional jurisdiction under Section 115 CPC was, therefore, lacking. Likewise, nothing has been brought to our notice on the basis of which it could be said that the discretion exercised by the Senior Subordinate Judge was in breach of any provision of law or that he committed any error of procedure which was material and may have Page 14 of 17affected the ultimate decision. That being so, the High Court had no power "
doc_50,Judgement,"to interfere with the order of the Senior Subordinate Judge, however profoundly it may have differed from the conclusions of that Judge on questions of fact or law. 26. On the facts and circumstances of the case we feel justified in allowing this appeal, setting aside the impugned judgment of the High Court, and in restoring that of the Senior Subordinate Judge allowing 10 days' time to deposit the balance of Rs 100 exercising power under Section 148 CPC on facts of the case. If the amount has n"
doc_50,Judgement,"ot already been deposited, it shall be deposited within 30 days from today and the respondents shall withdraw the same according to law. The appeal is accordingly allowed, but under the facts and circumstances of the case, without any order as to costs.” 16. The facts of the case in hand are identical. In the instant case as well the balance amount to be deposited by the appellant was not specified in the decree. The deficiency was only ₹ 14/-. The appellants had already deposited ₹ 9,200/- incl"
doc_50,Judgement,"uding the preemption amount already deposited. When the application was filed seeking permission Page 15 of 17to deposit the amount along with the Treasury Challan, the error was not noticed by the Court. At the very first stage, in response to the application filed by the respondents to pass appropriate order on account of deficiency by the appellants to deposit the amount as directed by the court, the appellants stated that in case there is any deficiency, they are ready to make it good. The c"
doc_50,Judgement,"ourt could have considered the same and passed appropriate orders. --- However, the matter remained pending for this. --- 17. It is the pleaded case of the appellants in the application filed for permission to deposit the deficit balance of ₹ 14/- dated 05.03.1991, that the applicant (late Kanihya, predecessor in-interest of the appellants) is in possession of the property and mutation has already been entered in his name in the revenue record. 18. --- In view of the aforesaid discussions, the p"
doc_50,Judgement,"resent appeal deserves to be allowed. Ordered accordingly. The impugned order passed by the High Court and the court below are set aside. The appellants are permitted to deposit a sum of ₹ 14/- to the court below on or before 20.05.2024. The respondents shall be entitled to withdraw the entire amount deposited in court, if not already done. Page 16 of 1719. Though, we are allowing the appeal but on account of error on part of the appellants, the respondents were made to litigate for decades toge"
doc_50,Judgement,"ther upto this Court. We deem it appropriate to compensate them. Hence, we direct the appellants to pay a cost of ₹ 1,00,000/- to the respondents. The amount shall be deposited in the Trial Court within the time granted above, with liberty to the respondents to withdraw the same. ……………………………….……………..J. --- (RAJESH BINDAL) ……………………………….……………..J. (PRASANNA BHALACHANDRA VARALE) New Delhi May 03, 2024. Page 17 of 17"
doc_51,Judgement,"2024 INSC 461 REPORTABLE IN THE SUPREME COURT OF INDIA CIVIL ORIGINAL JURISDICTION WRIT PETITION (CIVIL) No.406 OF 2013 IN RE- INHUMAN CONDITIONS IN 1382 PRISONS O R D E R (I) CONTEXT 1. Pursuant to our order dated 23rd April, 2024, Mr. Gaurav Agrawal, learned Amicus Curiae1 has filed a Note summarising details of information2 received from the States of Bihar, Punjab, Chhattisgarh, Rajasthan, Jharkhand, Odisha, and Kerala. 2. The AC submits that the State of Uttar Pradesh has also filed a repor"
doc_51,Judgement,"t which runs into more than 300 pages; likewise stands the position for the States of Andhra Pradesh, West Bengal and Madhya Pradesh – all their reports/responses are voluminous. Mr. Agrawal submits that these three States (supra) may file additional affidavits in terms of the order dated 23rd April, 2024, for which purpose some time be granted. 3. It is also submitted that further affidavits have been received from the States of Telangana, Assam, Gujarat, Tamil Nadu and Maharashtra. He requests"
doc_51,Judgement," for time to file a comprehensive report after going through the said affidavits. 1 hereinafter referred to as the ‘AC’ 2 hereinafter referred to as the ‘Note’ Page 1 of 17(II) STATEWISE STUTUS REPORTS (A) STATE OF BIHAR 4. Onto what engages us today, the AC draws the attention of this Court to the State of Bihar, where overcrowding in jails has been flagged, especially concerning the (a) District Jails at (i) Aurangabad, (ii) Darbhanga, (iii) Gopalganj, (iv) Khagaria, (v) Lakhisarai, (vi) Madhe"
doc_51,Judgement,"pura, (vii) Biharsharif, (viii) Navadah, (ix) Saharsa, (x) Chapra, (xi) Sitamarhi, (xii) Siwan, (xiii) Supaul, (xiv) Hajipur; (b) Adarsh Central Jail, Beur, and (c) Central Jail, Purnea. 5. --- The Note indicates a measure of slackness pertaining to approvals being granted for works to commence. In some jails, the capacity enhancement is likely to be completed by the end of the present Financial Year i.e. by/before March, 2025, whereas in other jails, suitable land is still being identified. ---"
doc_51,Judgement," 6. This Court is not satisfied with the steps taken by the concerned authorities of the State of Bihar to indicate their seriousness towards addressing issues which are urgent in nature and cannot be casually dealt with. For instance, apropos improvement in living conditions for the prisoners in Central Jail, Gaya, it transpires that that approval has been given for making adequate availability of drainage facility, construction of additional toilets, construction of kitchen, in the current Fin"
doc_51,Judgement,"ancial Year followed by construction over the next two years. 7. For the Sub-Jail, Sherghati, approval has been given for construction of 15 additional toilets and the work is being done by the Building Construction Department. Page 2 of 178. The AC has submitted that in terms of the recommendations made by the Committee constituted by this Court, in 13 Central/ District Jails, insofar as women prisoners are concerned, the State Government has indicated various steps taken in the District Jails "
doc_51,Judgement,"at Aurangabad, Ara, Katihar, Lakhisarai, and the Central Jail at Gaya. 9. Again, we would note that though some recommendations made by the Committee have been accepted/processed, the State Government is yet in the process of granting approvals for construction of kitchen, increasing the height of the parameter wall as also for construction/maintenance of clean toilets, separate women prisoners’ hospital, expansion of women prison-wards and barracks and construction of new prisoner cells. We fin"
doc_51,Judgement,"d no valid reason for the delays in the approvals. Needless to state, the approval, being the starting point for any project/development to proceed, it must be dealt with on priority. The Note and the record make it clear that for various jails, approvals for the works are expected to be given in the present Financial Year 2024-25 i.e. in the next 10 months, upto March, 2025. 10. In the above background, the AC has prayed for issuance of directions as under: ‘a) Approval for additional wards in "
doc_51,Judgement,"District Jail Aurangabad, District Jail Lakhisarai and District Jail Nawadah, and the 5 women jails mentioned above may be expedited by the State Government so that process for construction can begin at the earliest. The Government has stated that the financial approval would be given in this financial year. --- The Government may consider giving approval in 3 months' time and take further steps thereafter. b) It is important that with the increase in the capacity, the State Government may also "
doc_51,Judgement,"be directed to ensure that other necessary infrastructure like sanitation facility, kitchen, staff etc is also upgraded to meet the additional needs. c) Construction is going on in District Jail Darbhanga, Central Jail Purnea, District Jail Saharsa and District Jail Chhapra. Affidavit of the State Government states that most of the works would be completed by next year Page 3 of 17i.e. 2025. The Chief Secretary, State of Bihar may take a review meeting of the ongoing construction in 6 months' ti"
doc_51,Judgement,"me to ensure that there is no delay in the said construction. d) Land identification process is underway interalia in Gopalganj, Khagaria, Biharsharif and few other districts. It is humbly prayed that the Chief Secretary may review the matter in 4 months. He may impress upon the District Magistrates of the urgency, so that land is identified at the earliest. The progress in this regard may be informed to this Hon'ble Court. e) It appears that land has been selected for construction of new jail i"
doc_51,Judgement,n Madhepura. Madhepura has huge overcrowding in as much as sanctioned capacity is 182 and existing capacity is 517 i.e. 2.5 times the sanctioned capacity. It is prayed that the State Government may be directed to complete the land acquisition process within 6 months. f) A new jail is proposed in Supaul for which estimate has been received from Building Construction Department and process of approval is underway. The State Government may be directed to expedite approval process so that constructi
doc_51,Judgement,on process can begin.’ 11. The AC has also highlighted additional issues: ‘… The undersigned has gone through the summary of the report and respectful submits that the following may need the attention of the State Government:- Sr. Name of jail Report of the Committee No. 1 District Jail Facilities for children lodged with Begusarai their mothers in jail:- There is women's cell of 10 capacity located in the prison currently have 37 women prisons with one child are living. A temporary crèche facil
doc_51,Judgement,"ity is available in the women's sections. District Education Officer/ District Programme Officer Begusarai have been requested to open an Anganwari Center in the women's wing of the jail for the primary education of the children of 0-6 years confined with female prisoners. Page 4 of 17There is lack of space inside the jail for construction of addition male cell. --- As the number of prisoners increases, a situation of public unrest arise. Keeping in mind the density of prisoners, there seems to "
doc_51,Judgement,"be a need for construction of a sub-jail inside the district. The Committee unanimously decided to recommend for construction of a sub-jail inside the District between Manjhaul Sub-Division and Bakhri Sub- Division. 2 Central Jail Construction of toilet cum Bhagalpur/ bathroom with 10 commodes is Women District Jail required in Mahila Mandal Jail, Bhagalpur Bhagalpur for the purpose of female prisoners. There is a need to construct double washing closets (toilets, urinals) inside the wards in Ma"
doc_51,Judgement,"hila Mandal Jail, Bhagalpur as per Model Jail Manual, 2016, which is not available in the jail. At present, the provision of flush toilet is not available in Mahila Mandal Jail, Bhagalpur. According to the Model Jail Manual, 2016, all the previously constructed toilets are required to be converted into flush toilets and the previously non- functional toilets in the jail are required to be repaired and renovated. At present, there is a provision of one washroom for every 10 Page 5 of 17prisoners "
doc_51,Judgement,"in Mahila Mandal Jail, Bhagalpur, but it needs repair/ renovation. Presently, modern kitchen is not installed in Mahila Mandal Jail, Bhagalpur. As a result, as per Model Jail Manual, 2016, additional modern kitchen is expected to be installed as per the prison capacity. 3 Central Jail Buxar On the point of welfare of women prisoners and facilities for children lodged with their mother in jails, the Jail Superintendent stated that construction of canteen, crèche, toilets and bathrooms, advanced k"
doc_51,Judgement,"itchen of women is required. 4 District Patna Patna has Adarsh Central Beur, District Jail Phulwarisharif and 4 sub jails. However, there is no report regarding the requirements of the said jails. 5 District Jail Rohtas One female ward is needed for (Sasaram) the women inmates during the meeting, Jail Superintendent [As against capacity submitted that place is available of 30 women for enhancing the capacity of prisoners, there are existing jail. 82 women prisoners lodged in jail]. 6 District Ja"
doc_51,Judgement,"il For the treatment of women Samastipur inmates service of one Gynaecologist (sic) is required at least once in a week. Hence, Jail Superintendent is directed to communicate the matter to Civil Surgeon, Samastipur for the arrangement of one Gynaecologist (sic). It is also recommended by the Page 6 of 17Committee that any child between age 4-6 years, who is living with his/her mother, he/she will be enrolled to the nearest school for proper education. --- …’ 12. From the aforesaid, it transpires"
doc_51,Judgement," that no specific report regarding requirements for the Adarsh Central Jail, Beur, Phulwarisharif and 4 Sub-jails of the said jails, has been furnished. 13. Ergo, on the recommendation of the AC, a direction is hereby issued to the State of Bihar not only to implement on priority basis, the recommendations supra but further, to ensure that the exercise contemplated is undertaken on an urgent basis for all the jails in its jurisdiction. Milestones be fixed for expeditious implementation/completio"
doc_51,Judgement,"n thereof. The State will also endeavour to shorten the timelines presently projected for various works. Fresh affidavit of compliance shall be filed by the State of Bihar before the next date. (B) STATE OF PUNJAB 14. The AC’s Note highlights overcrowding in jails and points out some timelines for infrastructural improvement in jails and their upgradation. Four five-year phases have been indicated viz. from (a) 2024-2025 to 2028-2029, (b) 2029-2030 to 2033-2034, (c) 2034-2035 to 2038-2039, and ("
doc_51,Judgement,"d) 2039-2040 to 2043-2044. For the first phase comprising the Financial Years 2024-2025 to 2028-2029, the Central Jails at Patiala, Ludhiana, Amritsar, Kapurthala, Faridkot; District Jails at Nabha, Sangrur, Roopnagar, Page 7 of 17Mansa, Barnala and Sub-Jail, Fazilka have been included detailing works qua repair, other constructions including sewage systems, new barracks, repair of hospital cells, bathrooms, creation of female barracks, creche etc. 15. --- For the State of Punjab, the AC seeks t"
doc_51,Judgement,"he following directions: ‘i) It is humbly submitted that the Chief Secretary, Government of Punjab has merely mentioned that summary is submitted. It is hoped that the Government has decided the recommendations. It is imperative that actual decisions are taken by the State Government in this regard and atleast (sic) the works that can be approved in this financial year 2024-25 are approved in 3 months' time. The Government must try and approve as many projects/ works as possible. ii) Constructio"
doc_51,Judgement,"n of additional capacity should also be matched with other infrastructure like construction of toilets, enhancement of staff etc. This aspect should also be examined by the State. iii) On the last date, this Hon'ble Court had indicated about need for de- addiction center in atleast (sic) major jails in the State of Punjab. Only recommendation is given qua Central Jail Faridkot that there is a requirement for de-addiction center. It is important that the State of Punjab examines the availability "
doc_51,Judgement,of medical facilities which are required in all Central Jails atleast (sic) for purposes of de-addiction center. iv) With regard to women prisoners: The State Government has mentioned in its affidavit that the Department of Jail will establish sanitary pad dispensing and disposal machine at Central Jail Ferozepur as recommended by the Dis- trict Committee. It is humbly submitted that the State Government may exam- ine whether similar such facility is required and can be made available in other C
doc_51,Judgement,"entral Jails also.’ 16. The State of Punjab through its authorities concerned is directed to do the needful in the above terms and file a fresh affidavit well before the next date of hearing. (C) STATE OF CHHATTISGARH 17. The Note, as per the Statement of the Director General, Prisons, indicates that the total capacity of the 33 jails in the State is 14483, whereas currently 18343 prisoners are lodged. The Statement informs that construction work of 78 prisoner barracks is Page 8 of 17being unde"
doc_51,Judgement,"rtaken to increase the capacity to 4450. 26 works would be completed by December, 2024; 40 works by June 2025, and the remaining works by December, 2025. It is stated that for ensuring that there is no overcrowding in jails for the next 10 years, action will be taken on a proposal of ₹ 22.8 crores for construction of 19 additional prisoner barracks, which would further boost the capacity by 1900. Provision thereof would be made in the Budget of the next Financial Year and the work would be compl"
doc_51,Judgement,"eted by December, 2026. 18. With regard to the welfare of women prisoners and children in the prison, the Note sets out that the State’s position is that overcrowding would be solved by completion of the already-sanctioned barracks as also barracks to be sanctioned in the coming Financial Year. It is said that free sanitary pads are being provided to the women prisoners and an incinerator machine has also been installed for their disposal. It is informed that adequate arrangements for toilets an"
doc_51,Judgement,"d bathrooms in the women’s cells and for night toilets in the barracks has been made, to handle cleanliness and hygiene. The State submits that adequate water facilities are in place. For children living with female prisoners, who are detained in jail, it is stated that nutritious food, clothes and medical facilities as per the relevant jail rules are being provided. Babies are provided clothes, food and milk on the advice of the doctor. Baby-kit clothes, soap, oil, powder, mosquito net, rexine,"
doc_51,Judgement," etc., are being given for new-born baby/ies. A crèche has been arranged in the jails for children. Children above the age of six years, who do not have any guardian, are kept in a Children’s Home, with permission from the concerned District Magistrate. It Page 9 of 17is informed that the Children’s Home is equipped for the intellectual and physical development of the children. --- 19. The AC has submitted that construction in the existing barracks would ease the overcrowding to some extent, but"
doc_51,Judgement," the affidavit of the Chief Secretary/Note of the Director General, Prisons does not deal with the recommendations of the Committee regarding each of the 16 Central and District Jails. The AC points out that administrative approval in many cases is pending such as construction of a special jail with capacity of 4000 prisoners in Raipur District, acquisition of land in Village Deori, approval for new jails in Balrampur etc. 20. The AC seeks following directions: ‘a) The Government may examine the"
doc_51,Judgement, specific recommendations qua 16 central/ district jails as highlighted in the note of the undersigned and examine whether the additional construction of barracks would ease of overcrowding in that jail. The problem of overcrowding must be seen at jail level and not for the entire State as a whole. b) The additional capacity should be matched with other infrastructure like toilets and enhancement of staff. This aspect should also be examined by the State. c) It has been mentioned that 19 additio
doc_51,Judgement,nal prison barracks of 100 each would be approved in this financial year. It is prayed that the State Government may be directed to approve the said proposals within a period of 3 months so that construction could began. d) The report of the Committee constituted by this Hon'ble Court qua women prisoners and children is not available. It is submitted that the said report may be made available to the undersigned so that the problems can be highlighted and the recommendations can be brought to the
doc_51,Judgement," notice of this Hon'ble Court.’ 21. Directions are issued to the State of Chhattisgarh on the above terms and com- pliance report be filed on an affidavit before the next date of hearing. Page 10 of 17STATE OF RAJASTHAN 22. The Note by the AC states that 30 works relating to construction of jails are on- going, including construction of District Jail Dungarpur, which is likely to be completed by 31st August, 2024, construction of prison barracks in Sub-Jail Kishangarh, District Jail Barmer, Cent"
doc_51,Judgement,"ral Jail Sriganganagar, District Jail Nagaur, District Jail Churu, Central Jail Kota and District Jail Jhunjhunu. Similarly, reconstruction of open jail quarters in various jails including Central Jail Kota and District Jail Barmer, most of the works are scheduled to be completed either in the present calendar year or at the latest, by March, 2025. 23. As far as the reports of the Committee constituted by this Court are concerned, para 8 of the Chief Secretary’s affidavit reads as under: ‘The re"
doc_51,Judgement,commendations of the Committee formed under the chairmanship of the Hon'ble District and Sessions Judges were examined and the following land has been allotted for prisons- 1. Sub Jail Bari (Dholpur) 2. Sub Jail Hindaun City 3. District Jail Bhilwara 4. Sub Jail Phalodi 5. Sub Jail Choti Sadri 6. District Jail Rajsamand 7. Sub Jail Bheem 8. Sub Jail Ramganjmand 9. Sub Jail Nainwa 10. Sub Jail Bhawanimandi’ 24. The State Government has stated that various requests for sanction of money and identi
doc_51,Judgement,"fication of suitable land for expansion would be done in the coming months. --- 25. The AC, in praesenti, does not seek any positive directions to the authorities concerned. However, the AC submits that the timelines be adhered to, both for works in Page 11 of 17progress as also for analysing new proposals. The State is directed to take note of the afore-stated and proceed accordingly. (D) STATE OF JHARKHAND 26. Various recommendations made by the Committee for the 14 Jails (Central/District) ha"
doc_51,Judgement,"ve been indicated. It has been stated that pursuant to the recommendations of the Committee, the Government has written to all the Prison Superintendents to seek preparation of estimates from the Jharkhand Police Housing Corporation Limited3 for the works recommended. The State Government has sought information wherever new prisons have been recommended for establishment. 27. The AC has sought directions as under: ‘i) There is urgent need for construction of new jail in Deogarh for which part of"
doc_51,Judgement," the land is also acquired and another part of the land has been earmarked. The Chief Secretary of the State should ensure that necessary steps are taken for process of the construction of new Jail at Deogarh and submit a status report to this Hon'ble Court. ii) As regards other jails are concerned, the State has directed the Superintendent of all jails to get estimates for construction of new wards and/or renovation. It may be (sic) admissible if this process is completed as soon as possible so"
doc_51,Judgement," that the requirement in each of the jails is ascertained as soon as possible and those works which can be started this year can commence at the earliest. iii) The Superintendent of women jails/wards in the State can also examine specific issues dealing with hygiene, sanitation and medical checkup of women and also the facility required for children and communicate the same as soon as possible to the Headquarter for doing the needful.’ 28. At this stage, the Court would indicate that the State d"
doc_51,Judgement,"oes not appear serious in taking immediate remedial measures in the matter inasmuch as it has left it to the Prison Superintendents to prepare/obtain estimates for the works recommended with the aid of 3 hereinafter referred to as ‘JPHCL’ Page 12 of 17JPHCL. The Prison Superintendent, being the junior-most officer in the hierarchy, cannot be expected to have much of a say, real or persuasive, to get things done at the higher/highest level. With this in mind, this Court had earlier indicated that"
